Name;Sweep (T1);;;
Date;2021-05-04;;;
Time;13:02:55;;;
Instrument;FPC1500 - 102329/003;;;
Firmware Version;V1.50;;;
Country of Origin;Czech Republic;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrum;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
55842470,3891709;-20,6285095214844;;;
58380537,2250423;-20,6458587646484;;;
60918604,0609137;-20,6495475769043;;;
63456670,8967851;-20,6289501190186;;;
65994737,7326565;-20,6083526611328;;;
68532804,5685279;-20,5877532958984;;;
71070871,4043993;-20,5671558380127;;;
73608938,2402707;-20,546558380127;;;
76147005,0761421;-20,5125484466553;;;
78685071,9120135;-20,4621505737305;;;
81223138,7478849;-20,4117527008057;;;
83761205,5837563;-20,3613529205322;;;
86299272,4196278;-20,3109550476074;;;
88837339,2554992;-20,2605571746826;;;
91375406,0913706;-20,2476062774658;;;
93913472,927242;-20,2665538787842;;;
96451539,7631134;-20,2855033874512;;;
98989606,5989848;-20,3044528961182;;;
101527673,434856;-20,3234004974365;;;
104065740,270728;-20,3423500061035;;;
106603807,106599;-20,35817527771;;;
109141873,94247;-20,3721656799316;;;
111679940,778342;-20,386157989502;;;
114218007,614213;-20,4001483917236;;;
116756074,450085;-20,4141387939453;;;
119294141,285956;-20,428129196167;;;
121832208,121827;-20,4291324615479;;;
124370274,957699;-20,4250831604004;;;
126908341,79357;-20,4210338592529;;;
129446408,629442;-20,4169845581055;;;
131984475,465313;-20,412935256958;;;
134522542,301184;-20,4088859558105;;;
137060609,137056;-20,4002780914307;;;
139598675,972927;-20,3906002044678;;;
142136742,808799;-20,3809204101563;;;
144674809,64467;-20,3712425231934;;;
147212876,480541;-20,3615646362305;;;
149750943,316413;-20,3518848419189;;;
152289010,152284;-20,334997177124;;;
154827076,988156;-20,3173065185547;;;
157365143,824027;-20,2996158599854;;;
159903210,659898;-20,281925201416;;;
162441277,49577;-20,2642364501953;;;
164979344,331641;-20,246545791626;;;
167517411,167513;-20,3032417297363;;;
170055478,003384;-20,360689163208;;;
172593544,839256;-20,4181365966797;;;
175131611,675127;-20,4755840301514;;;
177669678,510998;-20,533031463623;;;
180207745,34687;-20,5873374938965;;;
182745812,182741;-20,6055374145508;;;
185283879,018613;-20,6237373352051;;;
187821945,854484;-20,6419372558594;;;
190360012,690355;-20,6601371765137;;;
192898079,526227;-20,6783351898193;;;
195436146,362098;-20,6901721954346;;;
197974213,19797;-20,6709403991699;;;
200512280,033841;-20,6517086029053;;;
203050346,869712;-20,6324787139893;;;
205588413,705584;-20,6132469177246;;;
208126480,541455;-20,59401512146;;;
210664547,377327;-20,578519821167;;;
213202614,213198;-20,5736541748047;;;
215740681,049069;-20,5687885284424;;;
218278747,884941;-20,5639209747314;;;
220816814,720812;-20,5590553283691;;;
223354881,556684;-20,5541896820068;;;
225892948,392555;-20,5522308349609;;;
228431015,228426;-20,5556697845459;;;
230969082,064298;-20,5591068267822;;;
233507148,900169;-20,5625457763672;;;
236045215,736041;-20,5659847259521;;;
238583282,571912;-20,5694217681885;;;
241121349,407783;-20,5831832885742;;;
243659416,243655;-20,6100788116455;;;
246197483,079526;-20,6369762420654;;;
248735549,915398;-20,6638717651367;;;
251273616,751269;-20,6907691955566;;;
253811683,58714;-20,7176647186279;;;
256349750,423012;-20,7249488830566;;;
258887817,258883;-20,7148418426514;;;
261425884,094755;-20,7047348022461;;;
263963950,930626;-20,6946258544922;;;
266502017,766497;-20,6845188140869;;;
269040084,602369;-20,6744117736816;;;
271578151,43824;-20,6613883972168;;;
274116218,274112;-20,6465797424316;;;
276654285,109983;-20,6317691802979;;;
279192351,945854;-20,6169605255127;;;
281730418,781726;-20,6021499633789;;;
284268485,617597;-20,5873413085938;;;
286806552,453469;-20,5870494842529;;;
289344619,28934;-20,5926876068115;;;
291882686,125212;-20,5983276367188;;;
294420752,961083;-20,6039657592773;;;
296958819,796954;-20,6096038818359;;;
299496886,632826;-20,6152439117432;;;
302034953,468697;-20,6422595977783;;;
304573020,304569;-20,6746215820313;;;
307111087,14044;-20,7069835662842;;;
309649153,976311;-20,7393436431885;;;
312187220,812183;-20,7717056274414;;;
314725287,648054;-20,8040676116943;;;
317263354,483926;-20,7871227264404;;;
319801421,319797;-20,7640857696533;;;
322339488,155668;-20,7410469055176;;;
324877554,99154;-20,7180099487305;;;
327415621,827411;-20,6949710845947;;;
329953688,663283;-20,6719341278076;;;
332491755,499154;-20,6641712188721;;;
335029822,335025;-20,6567211151123;;;
337567889,170897;-20,6492710113525;;;
340105956,006768;-20,6418209075928;;;
342644022,84264;-20,634370803833;;;
345182089,678511;-20,6268253326416;;;
347720156,514382;-20,6180152893066;;;
350258223,350254;-20,6092052459717;;;
352796290,186125;-20,6003952026367;;;
355334357,021997;-20,5915870666504;;;
357872423,857868;-20,5827770233154;;;
360410490,693739;-20,5751094818115;;;
362948557,529611;-20,5734462738037;;;
365486624,365482;-20,5717830657959;;;
368024691,201354;-20,5701198577881;;;
370562758,037225;-20,5684547424316;;;
373100824,873096;-20,5667915344238;;;
375638891,708968;-20,5675315856934;;;
378176958,544839;-20,5754814147949;;;
380715025,380711;-20,5834312438965;;;
383253092,216582;-20,5913829803467;;;
385791159,052453;-20,5993328094482;;;
388329225,888325;-20,6072826385498;;;
390867292,724196;-20,6137428283691;;;
393405359,560068;-20,6173095703125;;;
395943426,395939;-20,6208763122559;;;
398481493,231811;-20,6244411468506;;;
401019560,067682;-20,6280078887939;;;
403557626,903553;-20,6315746307373;;;
406095693,739425;-20,6303043365479;;;
408633760,575296;-20,6226196289063;;;
411171827,411168;-20,6149349212646;;;
413709894,247039;-20,607250213623;;;
416247961,08291;-20,5995655059814;;;
418786027,918782;-20,5918807983398;;;
421324094,754653;-20,5913524627686;;;
423862161,590525;-20,5974273681641;;;
426400228,426396;-20,6035041809082;;;
428938295,262267;-20,6095790863037;;;
431476362,098139;-20,6156558990479;;;
434014428,93401;-20,621732711792;;;
436552495,769882;-20,6301879882813;;;
439090562,605753;-20,6401672363281;;;
441628629,441624;-20,650146484375;;;
444166696,277496;-20,6601238250732;;;
446704763,113367;-20,6701030731201;;;
449242829,949239;-20,680082321167;;;
451780896,78511;-20,689624786377;;;
454318963,620981;-20,6989803314209;;;
456857030,456853;-20,7083358764648;;;
459395097,292724;-20,7176914215088;;;
461933164,128596;-20,7270488739014;;;
464471230,964467;-20,7364044189453;;;
467009297,800338;-20,7319927215576;;;
469547364,63621;-20,7239208221436;;;
472085431,472081;-20,7158508300781;;;
474623498,307953;-20,7077789306641;;;
477161565,143824;-20,69970703125;;;
479699631,979695;-20,6916370391846;;;
482237698,815567;-20,6892108917236;;;
484775765,651438;-20,6875534057617;;;
487313832,48731;-20,6858959197998;;;
489851899,323181;-20,6842384338379;;;
492389966,159052;-20,6825828552246;;;
494928032,994924;-20,6809253692627;;;
497466099,830795;-20,6830883026123;;;
500004166,666667;-20,6853694915771;;;
502542233,502538;-20,6876487731934;;;
505080300,338409;-20,6899299621582;;;
507618367,174281;-20,692211151123;;;
510156434,010152;-20,6933193206787;;;
512694500,846024;-20,6760559082031;;;
515232567,681895;-20,6587924957275;;;
517770634,517767;-20,6415309906006;;;
520308701,353638;-20,624267578125;;;
522846768,189509;-20,6070041656494;;;
525384835,025381;-20,5928211212158;;;
527922901,861252;-20,5960845947266;;;
530460968,697124;-20,5993480682373;;;
532999035,532995;-20,6026134490967;;;
535537102,368866;-20,6058769226074;;;
538075169,204738;-20,6091403961182;;;
540613236,040609;-20,6117420196533;;;
543151302,876481;-20,6122417449951;;;
545689369,712352;-20,6127395629883;;;
548227436,548223;-20,6132392883301;;;
550765503,384095;-20,6137390136719;;;
553303570,219966;-20,6142387390137;;;
555841637,055838;-20,6145553588867;;;
558379703,891709;-20,6145057678223;;;
560917770,72758;-20,6144561767578;;;
563455837,563452;-20,6144065856934;;;
565993904,399323;-20,6143569946289;;;
568531971,235195;-20,6143074035645;;;
571070038,071066;-20,6182556152344;;;
573608104,906937;-20,6277236938477;;;
576146171,742809;-20,6371936798096;;;
578684238,57868;-20,6466617584229;;;
581222305,414552;-20,6561298370361;;;
583760372,250423;-20,6655979156494;;;
586298439,086294;-20,6788444519043;;;
588836505,922166;-20,6957206726074;;;
591374572,758037;-20,7125949859619;;;
593912639,593909;-20,7294692993164;;;
596450706,42978;-20,7463455200195;;;
598988773,265651;-20,763219833374;;;
601526840,101523;-20,771656036377;;;
604064906,937394;-20,7744655609131;;;
606602973,773266;-20,7772750854492;;;
609141040,609137;-20,7800846099854;;;
611679107,445009;-20,7828922271729;;;
614217174,28088;-20,785701751709;;;
616755241,116751;-20,7866611480713;;;
619293307,952623;-20,7867889404297;;;
621831374,788494;-20,7869167327881;;;
624369441,624365;-20,7870445251465;;;
626907508,460237;-20,7871704101563;;;
629445575,296108;-20,7872982025146;;;
631983642,13198;-20,7899856567383;;;
634521708,967851;-20,7933940887451;;;
637059775,803723;-20,7968006134033;;;
639597842,639594;-20,8002090454102;;;
642135909,475465;-20,803617477417;;;
644673976,311337;-20,8070259094238;;;
647212043,147208;-20,7763233184814;;;
649750109,98308;-20,7405242919922;;;
652288176,818951;-20,7047233581543;;;
654826243,654822;-20,668924331665;;;
657364310,490694;-20,6331253051758;;;
659902377,326565;-20,5973262786865;;;
662440444,162437;-20,6079616546631;;;
664978510,998308;-20,6205310821533;;;
667516577,834179;-20,6331024169922;;;
670054644,670051;-20,6456718444824;;;
672592711,505922;-20,6582431793213;;;
675130778,341794;-20,6710758209229;;;
677668845,177665;-20,6888847351074;;;
680206912,013536;-20,7066955566406;;;
682744978,849408;-20,7245044708252;;;
685283045,685279;-20,7423133850098;;;
687821112,521151;-20,760124206543;;;
690359179,357022;-20,7775764465332;;;
692897246,192893;-20,7928428649902;;;
695435313,028765;-20,8081073760986;;;
697973379,864636;-20,8233737945557;;;
700511446,700508;-20,8386383056641;;;
703049513,536379;-20,8539028167725;;;
705587580,37225;-20,8696727752686;;;
708125647,208122;-20,8871307373047;;;
710663714,043993;-20,9045886993408;;;
713201780,879865;-20,9220485687256;;;
715739847,715736;-20,9395065307617;;;
718277914,551607;-20,9569644927979;;;
720815981,387479;-20,9716758728027;;;
723354048,22335;-20,9805526733398;;;
725892115,059222;-20,9894275665283;;;
728430181,895093;-20,9983043670654;;;
730968248,730965;-21,0071811676025;;;
733506315,566836;-21,016056060791;;;
736044382,402707;-21,0261688232422;;;
738582449,238579;-21,0380592346191;;;
741120516,07445;-21,0499515533447;;;
743658582,910321;-21,0618419647217;;;
746196649,746193;-21,0737323760986;;;
748734716,582064;-21,0856246948242;;;
751272783,417936;-21,0918827056885;;;
753810850,253807;-21,09250831604;;;
756348917,089679;-21,093132019043;;;
758886983,92555;-21,0937576293945;;;
761425050,761421;-21,0943832397461;;;
763963117,597293;-21,0950088500977;;;
766501184,433164;-21,0874423980713;;;
769039251,269036;-21,0741863250732;;;
771577318,104907;-21,0609302520752;;;
774115384,940778;-21,0476741790771;;;
776653451,77665;-21,0344181060791;;;
779191518,612521;-21,0211620330811;;;
781729585,448393;-21,0022830963135;;;
784267652,284264;-20,9807567596436;;;
786805719,120135;-20,9592304229736;;;
789343785,956007;-20,9377040863037;;;
791881852,791878;-20,9161796569824;;;
794419919,62775;-20,8946533203125;;;
796957986,463621;-20,8650188446045;;;
799496053,299492;-20,8329620361328;;;
802034120,135364;-20,8009071350098;;;
804572186,971235;-20,7688503265381;;;
807110253,807107;-20,736795425415;;;
809648320,642978;-20,7047386169434;;;
812186387,478849;-20,7231254577637;;;
814724454,314721;-20,7497253417969;;;
817262521,150592;-20,7763252258301;;;
819800587,986464;-20,8029251098633;;;
822338654,822335;-20,8295249938965;;;
824876721,658206;-20,8561248779297;;;
827414788,494078;-20,8762855529785;;;
829952855,329949;-20,8961086273193;;;
832490922,165821;-20,9159317016602;;;
835028989,001692;-20,9357528686523;;;
837567055,837564;-20,9555759429932;;;
840105122,673435;-20,975284576416;;;
842643189,509306;-20,9922676086426;;;
845181256,345178;-21,0092525482178;;;
847719323,181049;-21,0262355804443;;;
850257390,016921;-21,0432186126709;;;
852795456,852792;-21,0602016448975;;;
855333523,688663;-21,0746097564697;;;
857871590,524535;-21,0717754364014;;;
860409657,360406;-21,0689430236816;;;
862947724,196278;-21,0661087036133;;;
865485791,032149;-21,0632743835449;;;
868023857,86802;-21,0604419708252;;;
870561924,703892;-21,0575904846191;;;
873099991,539763;-21,0546798706055;;;
875638058,375635;-21,0517692565918;;;
878176125,211506;-21,0488586425781;;;
880714192,047377;-21,0459461212158;;;
883252258,883249;-21,0430355072021;;;
885790325,71912;-21,0380878448486;;;
888328392,554992;-21,0286083221436;;;
890866459,390863;-21,0191307067871;;;
893404526,226734;-21,009651184082;;;
895942593,062606;-21,000171661377;;;
898480659,898477;-20,9906921386719;;;
901018726,734349;-20,9845333099365;;;
903556793,57022;-20,9833564758301;;;
906094860,406091;-20,9821796417236;;;
908632927,241963;-20,9810028076172;;;
911170994,077834;-20,9798259735107;;;
913709060,913706;-20,9786491394043;;;
916247127,749577;-20,9836311340332;;;
918785194,585448;-20,9950275421143;;;
921323261,42132;-21,0064220428467;;;
923861328,257191;-21,0178165435791;;;
926399395,093063;-21,0292129516602;;;
928937461,928934;-21,0406074523926;;;
931475528,764805;-21,0558433532715;;;
934013595,600677;-21,0738639831543;;;
936551662,436548;-21,0918827056885;;;
939089729,27242;-21,1099033355713;;;
941627796,108291;-21,1279220581055;;;
944165862,944162;-21,1459407806396;;;
946703929,780034;-21,1253223419189;;;
949241996,615905;-21,0856742858887;;;
951780063,451777;-21,0460243225098;;;
954318130,287648;-21,0063743591309;;;
956856197,12352;-20,9667263031006;;;
959394263,959391;-20,9270763397217;;;
961932330,795262;-20,9237995147705;;;
964470397,631134;-20,9320106506348;;;
967008464,467005;-20,9402198791504;;;
969546531,302876;-20,9484310150146;;;
972084598,138748;-20,9566402435303;;;
974622664,974619;-20,9648494720459;;;
977160731,810491;-20,9710502624512;;;
979698798,646362;-20,9768981933594;;;
982236865,482234;-20,9827442169189;;;
984774932,318105;-20,9885902404785;;;
987312999,153976;-20,9944362640381;;;
989851065,989848;-21,0002822875977;;;
992389132,825719;-20,9880218505859;;;
994927199,661591;-20,9746074676514;;;
997465266,497462;-20,9611911773682;;;
1000003333,33333;-20,947774887085;;;
1002541400,1692;-20,9343605041504;;;
1005079467,00508;-20,921480178833;;;
1007617533,84095;-20,9259433746338;;;
1010155600,67682;-20,9304046630859;;;
1012693667,51269;-20,9348659515381;;;
1015231734,34856;-20,9393291473389;;;
1017769801,18443;-20,943790435791;;;
1020307868,0203;-20,9470043182373;;;
1022845934,85618;-20,9410514831543;;;
1025384001,69205;-20,9351005554199;;;
1027922068,52792;-20,9291496276855;;;
1030460135,36379;-20,9231967926025;;;
1032998202,19966;-20,9172458648682;;;
1035536269,03553;-20,9125518798828;;;
1038074335,8714;-20,9125900268555;;;
1040612402,70728;-20,9126262664795;;;
1043150469,54315;-20,9126644134521;;;
1045688536,37902;-20,9127025604248;;;
1048226603,21489;-20,9127388000488;;;
1050764670,05076;-20,9094753265381;;;
1053302736,88663;-20,8985042572021;;;
1055840803,7225;-20,8875331878662;;;
1058378870,55838;-20,8765640258789;;;
1060916937,39425;-20,865592956543;;;
1063455004,23012;-20,854621887207;;;
1065993071,06599;-20,8418216705322;;;
1068531137,90186;-20,8261604309082;;;
1071069204,73773;-20,8104972839355;;;
1073607271,5736;-20,7948341369629;;;
1076145338,40948;-20,7791709899902;;;
1078683405,24535;-20,7635078430176;;;
1081221472,08122;-20,7593593597412;;;
1083759538,91709;-20,7676811218262;;;
1086297605,75296;-20,7760047912598;;;
1088835672,58883;-20,7843284606934;;;
1091373739,4247;-20,792652130127;;;
1093911806,26058;-20,8009757995605;;;
1096449873,09645;-20,8120021820068;;;
1098987939,93232;-20,8250675201416;;;
1101526006,76819;-20,8381328582764;;;
1104064073,60406;-20,8511981964111;;;
1106602140,43993;-20,8642635345459;;;
1109140207,2758;-20,8773288726807;;;
1111678274,11168;-20,8845958709717;;;
1114216340,94755;-20,8888740539551;;;
1116754407,78342;-20,8931541442871;;;
1119292474,61929;-20,8974323272705;;;
1121830541,45516;-20,9017124176025;;;
1124368608,29103;-20,9059906005859;;;
1126906675,1269;-20,9025859832764;;;
1129444741,96277;-20,8966197967529;;;
1131982808,79865;-20,8906517028809;;;
1134520875,63452;-20,8846855163574;;;
1137058942,47039;-20,878719329834;;;
1139597009,30626;-20,8727531433105;;;
1142135076,14213;-20,8851184844971;;;
1144673142,978;-20,9009780883789;;;
1147211209,81387;-20,9168357849121;;;
1149749276,64975;-20,9326953887939;;;
1152287343,48562;-20,9485530853271;;;
1154825410,32149;-20,964412689209;;;
1157363477,15736;-21,0366249084473;;;
1159901543,99323;-21,1130771636963;;;
1162439610,8291;-21,1895294189453;;;
1164977677,66497;-21,265983581543;;;
1167515744,50085;-21,342435836792;;;
1170053811,33672;-21,4174976348877;;;
1172591878,17259;-21,4244041442871;;;
1175129945,00846;-21,4313087463379;;;
1177668011,84433;-21,4382152557373;;;
1180206078,6802;-21,4451198577881;;;
1182744145,51607;-21,4520263671875;;;
1185282212,35195;-21,4547138214111;;;
1187820279,18782;-21,4232845306396;;;
1190358346,02369;-21,3918552398682;;;
1192896412,85956;-21,3604259490967;;;
1195434479,69543;-21,3289966583252;;;
1197972546,5313;-21,2975673675537;;;
1200510613,36717;-21,2695446014404;;;
1203048680,20305;-21,2551498413086;;;
1205586747,03892;-21,2407531738281;;;
1208124813,87479;-21,2263584136963;;;
1210662880,71066;-21,2119617462158;;;
1213200947,54653;-21,197566986084;;;
1215739014,3824;-21,1945724487305;;;
1218277081,21827;-21,2194900512695;;;
1220815148,05415;-21,2444095611572;;;
1223353214,89002;-21,2693271636963;;;
1225891281,72589;-21,294246673584;;;
1228429348,56176;-21,319164276123;;;
1230967415,39763;-21,3261814117432;;;
1233505482,2335;-21,3039932250977;;;
1236043549,06937;-21,2818050384521;;;
1238581615,90525;-21,2596168518066;;;
1241119682,74112;-21,2374286651611;;;
1243657749,57699;-21,2152404785156;;;
1246195816,41286;-21,1968002319336;;;
1248733883,24873;-21,1825866699219;;;
1251271950,0846;-21,1683731079102;;;
1253810016,92047;-21,1541595458984;;;
1256348083,75635;-21,1399459838867;;;
1258886150,59222;-21,125732421875;;;
1261424217,42809;-21,1103534698486;;;
1263962284,26396;-21,0940570831299;;;
1266500351,09983;-21,0777626037598;;;
1269038417,9357;-21,061466217041;;;
1271576484,77157;-21,0451717376709;;;
1274114551,60745;-21,0288753509521;;;
1276652618,44332;-21,0395488739014;;;
1279190685,27919;-21,0647411346436;;;
1281728752,11506;-21,0899353027344;;;
1284266818,95093;-21,1151275634766;;;
1286804885,7868;-21,1403217315674;;;
1289342952,62267;-21,1655158996582;;;
1291881019,45854;-21,1942863464355;;;
1294419086,29442;-21,2243137359619;;;
1296957153,13029;-21,2543411254883;;;
1299495219,96616;-21,2843685150146;;;
1302033286,80203;-21,3143978118896;;;
1304571353,6379;-21,344425201416;;;
1307109420,47377;-21,3511543273926;;;
1309647487,30964;-21,3531112670898;;;
1312185554,14552;-21,3550682067871;;;
1314723620,98139;-21,3570251464844;;;
1317261687,81726;-21,3589839935303;;;
1319799754,65313;-21,3609409332275;;;
1322337821,489;-21,3446388244629;;;
1324875888,32487;-21,3267517089844;;;
1327413955,16074;-21,3088626861572;;;
1329952021,99662;-21,2909736633301;;;
1332490088,83249;-21,2730846405029;;;
1335028155,66836;-21,2553367614746;;;
1337566222,50423;-21,2515964508057;;;
1340104289,3401;-21,2478561401367;;;
1342642356,17597;-21,2441139221191;;;
1345180423,01184;-21,2403736114502;;;
1347718489,84772;-21,2366313934326;;;
1350256556,68359;-21,2353115081787;;;
1352794623,51946;-21,2557754516602;;;
1355332690,35533;-21,2762393951416;;;
1357870757,1912;-21,296703338623;;;
1360408824,02707;-21,3171672821045;;;
1362946890,86294;-21,3376312255859;;;
1365484957,69882;-21,3530349731445;;;
1368023024,53469;-21,346866607666;;;
1370561091,37056;-21,3406963348389;;;
1373099158,20643;-21,3345279693604;;;
1375637225,0423;-21,3283576965332;;;
1378175291,87817;-21,3221893310547;;;
1380713358,71404;-21,3129653930664;;;
1383251425,54992;-21,2958850860596;;;
1385789492,38579;-21,2788066864014;;;
1388327559,22166;-21,2617263793945;;;
1390865626,05753;-21,2446479797363;;;
1393403692,8934;-21,2275676727295;;;
1395941759,72927;-21,2160167694092;;;
1398479826,56514;-21,2138748168945;;;
1401017893,40102;-21,2117347717285;;;
1403555960,23689;-21,2095947265625;;;
1406094027,07276;-21,2074527740479;;;
1408632093,90863;-21,2053127288818;;;
1411170160,7445;-21,2116088867188;;;
1413708227,58037;-21,2278079986572;;;
1416246294,41624;-21,2440071105957;;;
1418784361,25212;-21,2602081298828;;;
1421322428,08799;-21,2764072418213;;;
1423860494,92386;-21,2926063537598;;;
1426398561,75973;-21,3016967773438;;;
1428936628,5956;-21,304967880249;;;
1431474695,43147;-21,3082408905029;;;
1434012762,26734;-21,3115139007568;;;
1436550829,10321;-21,3147869110107;;;
1439088895,93909;-21,318058013916;;;
1441626962,77496;-21,310173034668;;;
1444165029,61083;-21,2960109710693;;;
1446703096,4467;-21,2818508148193;;;
1449241163,28257;-21,2676887512207;;;
1451779230,11844;-21,2535266876221;;;
1454317296,95431;-21,2393665313721;;;
1456855363,79019;-21,2337894439697;;;
1459393430,62606;-21,231388092041;;;
1461931497,46193;-21,2289867401123;;;
1464469564,2978;-21,2265853881836;;;
1467007631,13367;-21,2241840362549;;;
1469545697,96954;-21,2217845916748;;;
1472083764,80541;-21,227518081665;;;
1474621831,64129;-21,2350406646729;;;
1477159898,47716;-21,242561340332;;;
1479697965,31303;-21,2500820159912;;;
1482236032,1489;-21,2576026916504;;;
1484774098,98477;-21,2651233673096;;;
1487312165,82064;-21,2623672485352;;;
1489850232,65651;-21,2585964202881;;;
1492388299,49239;-21,2548236846924;;;
1494926366,32826;-21,2510528564453;;;
1497464433,16413;-21,2472801208496;;;
1500002500;-21,2435092926025;;;
1502540566,83587;-21,2365493774414;;;
1505078633,67174;-21,2295913696289;;;
1507616700,50761;-21,2226314544678;;;
1510154767,34349;-21,2156715393066;;;
1512692834,17936;-21,2087116241455;;;
1515230901,01523;-21,2047653198242;;;
1517768967,8511;-21,2312831878662;;;
1520307034,68697;-21,2578010559082;;;
1522845101,52284;-21,2843189239502;;;
1525383168,35871;-21,3108367919922;;;
1527921235,19459;-21,3373565673828;;;
1530459302,03046;-21,3663864135742;;;
1532997368,86633;-21,4068603515625;;;
1535535435,7022;-21,4473361968994;;;
1538073502,53807;-21,4878120422363;;;
1540611569,37394;-21,5282859802246;;;
1543149636,20981;-21,5687618255615;;;
1545687703,04569;-21,5932178497314;;;
1548225769,88156;-21,5743598937988;;;
1550763836,71743;-21,5555038452148;;;
1553301903,5533;-21,5366477966309;;;
1555839970,38917;-21,5177917480469;;;
1558378037,22504;-21,4989337921143;;;
1560916104,06091;-21,4741382598877;;;
1563454170,89679;-21,4387817382813;;;
1565992237,73266;-21,4034252166748;;;
1568530304,56853;-21,3680667877197;;;
1571068371,4044;-21,3327102661133;;;
1573606438,24027;-21,2973537445068;;;
1576144505,07614;-21,2757415771484;;;
1578682571,91201;-21,270923614502;;;
1581220638,74788;-21,2661075592041;;;
1583758705,58376;-21,2612895965576;;;
1586296772,41963;-21,2564735412598;;;
1588834839,2555;-21,2516574859619;;;
1591372906,09137;-21,2573680877686;;;
1593910972,92724;-21,272045135498;;;
1596449039,76311;-21,2867240905762;;;
1598987106,59898;-21,3014030456543;;;
1601525173,43486;-21,3160820007324;;;
1604063240,27073;-21,3307609558105;;;
1606601307,1066;-21,3393478393555;;;
1609139373,94247;-21,3443603515625;;;
1611677440,77834;-21,3493728637695;;;
1614215507,61421;-21,3543834686279;;;
1616753574,45008;-21,359395980835;;;
1619291641,28596;-21,3644065856934;;;
1621829708,12183;-21,356840133667;;;
1624367774,9577;-21,3443832397461;;;
1626905841,79357;-21,3319244384766;;;
1629443908,62944;-21,319465637207;;;
1631981975,46531;-21,3070087432861;;;
1634520042,30118;-21,2945499420166;;;
1637058109,13706;-21,3004684448242;;;
1639596175,97293;-21,3106956481934;;;
1642134242,8088;-21,3209247589111;;;
1644672309,64467;-21,3311538696289;;;
1647210376,48054;-21,341381072998;;;
1649748443,31641;-21,3516101837158;;;
1652286510,15228;-21,3707752227783;;;
1654824576,98816;-21,3909339904785;;;
1657362643,82403;-21,4110927581787;;;
1659900710,6599;-21,4312515258789;;;
1662438777,49577;-21,4514102935791;;;
1664976844,33164;-21,4715690612793;;;
1667514911,16751;-21,4731712341309;;;
1670052978,00338;-21,4745864868164;;;
1672591044,83926;-21,476001739502;;;
1675129111,67513;-21,4774169921875;;;
1677667178,511;-21,478832244873;;;
1680205245,34687;-21,4814529418945;;;
1682743312,18274;-21,4979572296143;;;
1685281379,01861;-21,5144596099854;;;
1687819445,85448;-21,5309638977051;;;
1690357512,69036;-21,5474681854248;;;
1692895579,52623;-21,5639705657959;;;
1695433646,3621;-21,5797729492188;;;
1697971713,19797;-21,5921421051025;;;
1700509780,03384;-21,6045112609863;;;
1703047846,86971;-21,6168823242188;;;
1705585913,70558;-21,6292514801025;;;
1708123980,54146;-21,641622543335;;;
1710662047,37733;-21,6516971588135;;;
1713200114,2132;-21,6552410125732;;;
1715738181,04907;-21,6587829589844;;;
1718276247,88494;-21,6623268127441;;;
1720814314,72081;-21,6658706665039;;;
1723352381,55668;-21,669412612915;;;
1725890448,39256;-21,6638965606689;;;
